2,-0.142218247,-1,-1,-1,-0.943053071,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151
0,-1,-1,-1,-0.943053071,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469
0,-1,-1,-0.943053071,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1
0,-1,-0.943053071,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1
0,-0.943053071,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1
0,-0.97763864,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1
4,-1,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1,-1
4,-0.947227191,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1,-1,-0.730471079
4,-0.551580203,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1,-1,-0.730471079,-0.529815146
3,-0.347048301,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444
4,0.061419201,0.336911151,-0.922182469,-1,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324
4,0.336911151,-0.922182469,-1,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013
0,-0.922182469,-1,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214
0,-1,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1
0,-1,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1
0,-1,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1
0,-1,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1
0,-1,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1,-1
3,-0.730471079,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1,-1,1
4,-0.529815146,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1,-1,1,-0.850029815
4,-0.723315444,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1,-1,1,-0.850029815,-0.664579606
4,-0.882528324,-0.431127013,-0.155933214,-1,-1,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236
4,-0.431127013,-0.155933214,-1,-1,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391
4,-0.155933214,-1,-1,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209
3,-1,-1,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263
3,-1,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301
0,-1,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696
0,-1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1
1,-1,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1
3,1,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126
3,-0.850029815,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598
4,-0.664579606,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198
3,-0.701252236,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014
4,-0.018485391,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667
4,-0.685450209,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393
4,0.03667263,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645
4,-0.847048301,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298
2,-0.836016696,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413
0,-1,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164
0,-1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1
1,-0.974657126,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1
2,-0.877161598,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852
3,-0.744484198,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097
4,-0.257901014,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297
3,-0.830053667,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761
3,-0.72033393,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757
4,0.121347645,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309
4,-0.030113298,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194
4,0.227191413,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459
1,-0.931425164,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141
0,-1,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215
2,-1,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1
0,-0.980023852,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825
2,-0.968694097,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1
4,-0.866726297,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135
4,-0.481812761,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674
4,-0.838103757,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676
4,-0.797853309,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853
4,-0.100775194,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199
4,-0.144603459,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904
4,0.222719141,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1
4,-0.982707215,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672
0,-1,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938
0,-0.964221825,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1
0,-1,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1
2,-0.925462135,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1
3,-0.627310674,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222
4,0.117471676,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638
3,0.306797853,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589
4,-0.071258199,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884
4,0.4692904,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234
4,1,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332
4,-0.137149672,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239
0,-0.57751938,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765
0,-1,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1
0,-1,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1
0,-1,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1
0,-0.943351222,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1
3,-0.824090638,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1,-1
0,-0.262969589,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1,-1,-0.795766249
4,-0.802921884,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1,-1,-0.795766249,-1
4,-0.711091234,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1,-1,-0.795766249,-1,-0.616577221
4,-0.506559332,0.518187239,-0.625521765,-1,-1,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011
4,0.518187239,-0.625521765,-1,-1,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118
4,-0.625521765,-1,-1,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391
0,-1,-1,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972
0,-1,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1
0,-1,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1
0,-1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1
1,-1,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1
4,-0.795766249,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701
4,-1,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809
3,-0.616577221,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714
4,-0.604353011,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777
4,0.850626118,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567
4,-0.018485391,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413
4,-0.320810972,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691
0,-1,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283
0,-1,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1
0,-1,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1
0,-1,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1
3,-0.979725701,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1
3,-0.716159809,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268
4,-0.574239714,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839
3,-0.893261777,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537
3,-0.381037567,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957
4,0.063804413,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361
4,0.865533691,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949
3,-0.108825283,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432
0,-1,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886
0,-1,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1
0,-1,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1,-1
0,-1,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1,-1,-1
2,-0.860763268,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1,-1,-1,-1
0,-0.85509839,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1,-1,-1,-1,-0.92456768
4,0.048300537,-0.736135957,-0.849135361,-0.612104949,-0.455575432,-0.793082886,-1,-1,-1,-1,-0.92456768,-1
